503	4	True	2.771	525.0783885879772	22.173010240612133	チャーリー ダッシュ！
504	5	True	13.72	196.2505820370411	48.46348544078107	Abyss of hell
513	4	True	2.000	140.99759790059028	79.64672567592795	朱の旋律
518	4	True	4.985	597.0987834977227	14.62494485834722	!!!カオスタイム!!!
519	5	True	0.733	228.15525283364477	67.40591581001725	秋竜 ～Shiuryu～
520	5	No_Ren	0.000	160.21236114227423	66.98953304393687	Silent Jealousy
537	5	True	0.605	170.90072354428173	80.16163470937137	ギガンティックO. T. N
538	4	True	6.824	87.71685748460047	89.97765675038686	最終鬼畜妹フランドール・S
553	5	No_Ren	0.000	232.493046481718	55.522082157571205	BLAZING VORTEX
555	4	No_Ren	0.000	274.87167252163977	45.647011621033066	≠MM
570	4	True	3.486	149.24379623590215	78.19902353412084	ゴーストマスク
571	4	True	5.089	162.24585457395222	78.14735775636322	承認欲Q
574	4	True	1.300	152.75452683666262	79.19608104560973	SstTAarR*
575	4	True	0.153	324.5090656335059	47.24524676217407	ココロボ
577	4	True	5.075	79.0743660503952	86.6684563911409	超絶技巧系少女
593	4	True	0.854	247.34222423668228	65.48372788985348	冷凍庫CJ ～嗚呼面太鼓ブラザーズ～
594	4	True	3.491	125.0855947450445	81.69999584270077	Gloria
595	4	True	3.795	165.17377579116538	73.92268851568839	アサガオ
621	4	No_Ren	0.000	130.56818683100198	70.36778344715768	オーブの祈り
626	5	True	5.470	214.56614431085478	54.81324689743029	美しく忙しきドナウ
628	4	True	0.963	199.54075878329456	70.23949380420046	束ね糸
630	4	No_Ren	0.000	163.1677571750125	65.66698820487161	天照
635	4	No_Ren	0.000	174.39725410317376	71.6776424528274	須佐之男
641	4	True	7.008	86.9897750205883	89.84224300679006	VICTORIA
673	4	True	4.085	165.8046855677614	72.37917856839917	No Gravity
677	4	No_Ren	0.000	140.94807186548738	69.31421579153012	そつおめしき2ばん
681	5	True	1.343	     NO DATA     	     NO DATA     	チルノのパーフェクトさんすう教室 9周年バージョン
685	4	True	2.566	233.91391532039256	59.096482949962805	HARDCOREノ心得
686	4	True	2.605	163.78651407311588	75.13882483142183	R.I.
689	5	No_Ren	0.000	446.9488042962977	15.143959865666625	ゴーゴー・キッチン
690	4	True	1.167	     NO DATA     	     NO DATA     	UNDEAD HEART(怒りのWarriors)
691	4	True	0.821	     NO DATA     	     NO DATA     	まださいたま2000
695	4	True	1.519	80.13676989317669	92.73233359345798	拝啓ドッペルゲンガー
697	4	True	3.334	161.44139855430566	74.94195373831896	極圏
698	4	True	1.825	175.58352083233171	76.72603679926924	怒槌
699	4	True	4.919	191.52115920498898	67.92078727106244	Scarlet Lance
700	4	True	5.564	240.60774190030395	64.54506496320491	Taiko Drum Monster
700	5	True	4.248	396.193386224954	34.88787226140354	Taiko Drum Monster
702	4	True	0.763	186.76187372541915	71.53523642184712	懐中庭園を持つ少女
714	4	True	1.328	315.2174378603658	50.637295060281794	OK I’m blue rat
715	4	True	5.665	90.58428960417419	86.91693351986827	Blessed Bouquet Buskers
716	5	True	0.509	340.46906707134286	51.159144763174645	彼は誰時の誘惑
719	4	True	4.083	284.51197548220773	49.77117613628734	SORA-VII シグナスウォール
720	4	True	2.184	197.0302927241643	72.84303840518247	哀 want U
721	4	True	1.476	276.078858412815	60.334671523957866	ダンガンノーツ
721	5	True	0.619	569.6444510072369	13.610407568523476	ダンガンノーツ
722	4	No_Ren	0.000	190.40282167680195	63.43876493538088	愛と浄罪の森
723	4	True	2.667	238.09908711547519	61.88661434818141	秘ナルメジェドノ悲ナル憂鬱
724	4	True	1.057	241.4197624947286	62.64519488760847	よーいドン！
730	5	No_Ren	0.000	55.60064553205194	86.7535472116247	ヒバナ
734	4	True	8.333	107.77019197626241	79.06173611111112	スーパーD＆D ～完全にリードしてアイマイミー～
735	5	True	2.636	170.69517631438282	60.782925086500484	D絶対！SAMURAIインザレイン
736	5	True	4.899	126.45338640684975	70.31943245142503	人のお金で焼肉を食したい！
737	4	True	3.257	157.0012775524339	78.30252650874438	トイマチック☆パレード!!
745	4	True	1.250	432.3562818005794	31.91498750311302	プチポチ
748	4	True	2.132	192.00254574925015	58.10788140926852	Behemoth
756	4	True	1.269	271.1091229700712	54.47386262421389	GERBERA
757	4	True	0.756	278.25673070916474	53.800508261530624	Xevel
758	4	True	1.943	355.532575119866	43.718042434698965	ouroboros -twin stroke of the end-
759	4	True	1.125	173.9316184033198	76.8106057035342	Surf Zapping
760	4	True	1.749	353.5888232878571	46.65762425588285	青天の黎明
761	4	True	1.652	326.64618700625545	47.562611750810255	EterNal Ring
762	4	True	0.478	275.3674243961326	63.00892278412625	Toon Town's Toys' Tune
763	4	No_Ren	0.000	     NO DATA     	     NO DATA     	まるくてはやくてすさまじいリズム
764	4	True	0.250	419.72960364422687	38.70265149734208	Coquette
765	4	True	2.617	608.155909943679	13.344175475907507	第六天魔王
774	4	True	4.334	77.2942152924461	86.43529833671154	ハンロック
775	4	True	2.688	629.6093017390609	7.731026159291301	パン vs ごはん！ 大決戦！
775	5	True	0.104	634.2569838905072	14.678091977826227	パン vs ごはん！ 大決戦！
777	4	True	7.525	370.74078794174227	37.427566336805754	カラフル
778	4	No_Ren	0.000	444.2752986593053	30.898155543576554	λ7708
779	4	True	0.459	135.1901004225474	83.37960910602865	Clotho クロートー
781	4	No_Ren	0.000	248.06389881172694	50.57851853234367	ARMAGEΔDON
784	4	True	2.995	204.11655205293113	65.29414028561133	頂
786	4	True	4.429	201.3168190585335	63.1004847803312	天下統一録
798	4	True	3.691	159.60012148386977	75.86417055489693	あの日出会えたキセキ
803	4	True	5.850	89.00559520162545	89.28048164090113	FREEDOM DiVE↓
804	5	True	5.722	281.4785433148163	49.19046479295642	Altale
811	5	True	7.748	358.55152128344855	46.83957978543388	あなたとトゥラッタッタ♪
814	4	True	0.425	291.02007380010434	55.60075141633017	或ル不和
815	4	True	1.175	211.07124331454887	70.11661500519685	ラヴ・スパイス・ライクユー!!!
816	4	True	4.045	163.95537913798879	77.86309050450276	星屑ストラック
816	5	True	1.227	379.743562325477	40.33586212563266	星屑ストラック
818	4	True	1.971	418.68061639641724	33.485437242740595	Don't Stop the Game
819	5	True	3.625	167.49640480869235	74.85888147322957	カラフルボイス
820	4	True	3.208	215.2428365296439	69.22884934944337	デッド・オア・ダイ
826	4	True	2.386	273.0738548551826	60.9478904592987	アムピト◇リーテー
831	5	No_Ren	0.000	652.7197418863734	2.458940952969948	ゲゲゲの鬼太郎(氷川きよし)
833	4	True	6.600	147.86761523578434	61.83226464945702	Goldfish City
834	4	True	9.173	317.2703222148726	39.39599274477575	疾風怒濤
834	5	True	5.735	458.1545374837525	24.430606532008074	疾風怒濤
835	4	No_Ren	0.000	168.2685822306238	57.760000000000005	What's in the box?
843	4	True	0.725	573.3964484206272	25.84937910709442	もぺもぺ
845	5	True	2.474	388.1904464990595	34.42745672153472	Dreadnought
846	4	True	4.000	171.48528358802383	69.28339458649882	キューティー☆デモニック☆魔人エモ!!
849	4	True	0.298	623.7955598569754	12.26530076212782	poxei◆DOON
850	4	True	0.732	297.85183582462986	58.89275834568506	コネクトカラーズ
851	4	No_Ren	0.000	159.03538384546573	66.65673636975046	気焔万丈神楽
856	4	True	1.325	159.1965960147905	79.48701900907426	Calamity Fortune
856	5	True	1.050	431.7732704888706	27.947418436108144	Calamity Fortune
858	4	True	2.449	437.0135308187505	24.93076205824511	UFO Swingin'
859	4	True	0.250	443.43413767360227	33.00242676403729	天泣の律
860	4	True	0.834	499.92956726591973	24.3958690093683	にゃーにゃーにゃー
866	5	True	5.070	329.70285110369133	43.55165206625365	氷竜 ～Kooryu～
867	4	No_Ren	0.000	202.30552683897014	61.63438238594249	うちゅうひこうし冒険譚
868	4	True	1.000	188.44579859726463	66.30795642762514	モノクロボイス
868	5	No_Ren	0.000	294.4211825603885	43.860410219493446	モノクロボイス
869	4	True	5.948	574.0064466322	12.513401385549706	森羅万象
878	4	True	2.776	359.0840657021877	39.00238844183517	Caribbean Knight
879	4	True	11.72	83.27468388438028	87.85052433895005	タイコロール
890	4	True	7.040	591.5492348751724	8.024459948331005	わら得る2000
892	4	True	4.019	355.1616029655905	27.719753307418216	幕末維新譚
896	4	True	2.108	492.61819129759266	25.49348294005102	続・〆ドレー2000
900	5	No_Ren	0.000	     NO DATA     	     NO DATA     	双竜ノ乱
905	4	True	1.480	229.89370246156994	69.91898529498819	memoria ficta
906	4	True	1.017	374.51169962240067	38.68845911145047	ペットショップ大戦
920	5	True	0.308	323.488988323129	48.64517593383789	ゴッドソング
927	4	True	1.384	277.89844756127474	57.10853545265603	Dogbite
928	4	No_Ren	0.000	396.2861081851492	27.3774067224553	Parousia
929	4	True	1.083	280.98819952814335	56.665227669117236	waitin' for u
934	4	True	1.090	262.8629370759738	61.176112390117666	ANiMA
935	4	True	2.172	     NO DATA     	     NO DATA     	MagiCatz
938	5	True	11.56	117.92653689516618	71.91740903862608	零の交響曲
940	4	True	0.344	179.49623011165647	71.93709485714304	wonderful ROUTINE
943	4	True	3.867	165.8394818619278	62.82998745515366	クラポルポルスカ
952	4	True	2.367	     NO DATA     	     NO DATA     	テトラリュトモスフォビア
954	4	True	2.060	     NO DATA     	     NO DATA     	Central Dogma Pt.1
954	5	True	3.732	     NO DATA     	     NO DATA     	Central Dogma Pt.1
955	4	True	4.661	     NO DATA     	     NO DATA     	絡繰廻廊
958	4	True	1.696	273.0745301110481	57.50389896937146	儚姫は原初に舞う
958	5	True	1.808	353.5066650375803	39.73730102742259	儚姫は原初に舞う
959	5	No_Ren	0.000	242.71117118448154	52.179745423833715	螺旋周回軌道
960	4	True	7.510	190.72422796429282	68.0246993977077	Vixtory
960	5	True	5.926	624.6639073522836	11.284327873517677	Vixtory
961	4	True	0.318	350.98303007142454	47.09398726490971	Stick Trick ShowTime!!
971	4	True	3.505	217.2594881323079	68.26085731501246	星河一天
972	5	True	0.929	488.4118364291843	18.692011423853696	ラパスの虹
977	4	No_Ren	0.000	108.24690314802446	74.91262698887097	Diving Drive
980	4	True	0.140	259.1082680178177	63.22327367821215	VIVIVIVID
982	4	True	1.371	279.26844998350884	47.241019946552335	ひよこ鑑定士さん
983	4	True	1.708	222.8922532490654	65.35512989025979	YOAKE
990	4	No_Ren	0.000	146.5179680503073	65.02286613726277	赤と白薔薇の魔女
992	4	True	3.720	271.1774796464905	55.23397670634727	LECIEL GLISSANDO
993	4	No_Ren	0.000	     NO DATA     	     NO DATA     	彁
993	5	No_Ren	0.000	     NO DATA     	     NO DATA     	彁
999	4	True	5.348	397.98354869124483	36.44709387755102	Central Dogma Pt.2
1012	4	True	0.432	121.86056749486667	89.88102956442714	4+1のそれぞれの未来
1020	5	True	6.353	64.3592765615733	94.73344829337208	乱数調整のリバースシンデレラ
1022	5	True	2.560	199.42389050803416	69.81351681740628	ウィーアー！(初代)
1027	5	True	3.333	164.5025980546585	78.5225529193018	夏祭り ／ ジッタリン・ジン
1035	5	True	2.079	161.7737984322099	73.28305031658556	マツヨイナイトバグ
1037	4	True	1.000	410.48491337337833	40.58495356015198	BATTLE NO.1
1039	4	True	4.432	82.58831490025098	86.01459335034694	鼓舞曲「閻魔」
1040	4	True	6.021	325.4228920379934	36.872695601683844	魑魅魍魎
1041	4	True	1.501	285.67433183553084	47.53699663130125	†バチ!ムチ!?マッスルキングダム†
1042	4	No_Ren	0.000	102.33518294388996	77.14178161776232	刻竜 ～Kokuryu～
1043	4	True	3.996	344.0235891422739	45.68482260860203	憎悪と醜悪の花束
1043	5	True	1.907	605.8952541601019	9.837911939886	憎悪と醜悪の花束
1048	4	True	3.774	149.45281318093322	77.43463402403682	アンリミテッドゲームズ
1049	4	True	4.455	165.5506055059609	74.36190098685867	晨星ト鵺
1050	4	True	4.048	208.41066988630536	68.62585303641869	Hello, Mr.JOKER
1066	4	No_Ren	0.000	370.81858061414573	40.2585331410372	たいこの2000
1067	4	True	0.729	422.2147671281409	24.75926392320934	Agent Hustle ＆ Dr. Hassle
1068	4	True	10.31	155.05948417219315	66.14851566307254	Spectral Rider
1071	4	True	1.767	222.54758032214204	65.2165858456826	ex寅 Trap!!
1072	4	True	9.316	219.1302466393779	60.96230020605926	The Future of the 太鼓ドラム
1072	5	True	4.072	629.9481903246162	13.075972576530612	The Future of the 太鼓ドラム
1080	5	True	11.20	468.72695947001245	22.67978638096395	業 -善なる神とこの世の悪について-
1081	5	True	2.583	     NO DATA     	     NO DATA     	めためた☆ゆにば～すっ！
1085	4	No_Ren	0.000	193.73377994582566	57.63343283902612	弧
1086	4	True	6.098	231.22024832886518	58.12070938862347	Player's High
1097	5	No_Ren	0.000	     NO DATA     	     NO DATA     	ON SAY GO SAY
1099	4	True	4.360	558.0508248758119	16.148358228783472	Challengers
1100	5	No_Ren	0.000	454.73401175729816	8.453482255038171	Kill My Fortune
1104	4	True	1.480	     NO DATA     	     NO DATA     	Aragami
1106	4	True	7.974	160.89904622736526	63.94687694771285	Libera Ray
1108	4	True	1.342	     NO DATA     	     NO DATA     	其方、激昂
1120	5	True	1.021	254.79358964925873	51.77865702959332	そして勇者は眠りにつく
1121	4	True	1.533	162.39921403192542	77.74509399437339	SUPERNOVA
1121	5	True	0.094	167.4770736474607	85.94293481066404	SUPERNOVA
1122	5	True	8.266	373.61428010206635	21.370768706485116	狂瀾怒濤
1129	4	True	1.255	     NO DATA     	     NO DATA     	神竜 ～Shinryu～
1129	5	True	1.255	     NO DATA     	     NO DATA     	神竜 ～Shinryu～
1133	5	True	0.986	430.502154055408	36.81481230311793	Doppelgangers
1134	4	True	5.920	481.7160856827127	20.22038473343705	Aleph-0
1144	5	True	1.665	     NO DATA     	     NO DATA     	六本の薔薇と采の歌
1145	5	True	2.048	746.3489875376825	1.3475847010040567	LΔchesis
1146	5	True	0.795	337.37031549378327	43.0974479257216	ヘイラ
1147	4	True	8.944	371.7331936774408	29.48348727509467	Illusion Flare
1154	4	True	1.303	     NO DATA     	     NO DATA     	六華の舞
1158	4	True	4.167	226.2672935141692	59.560060115402095	詩謳兎揺蕩兎
1168	5	True	1.269	264.03726654338215	60.35384710747593	オーバード
1171	5	True	6.205	355.074206042391	20.157054788288278	共奏鼓祭
1172	4	True	2.154	786.7053821033358	3.9250455801565556	Destination 2F29
1173	4	True	3.952	410.18518258633077	28.942643755578924	アキバ20XX
1185	4	True	11.48	514.6350012245251	23.018668849613793	鼓立あおはる学園校歌
1196	5	True	3.153	     NO DATA     	     NO DATA     	ラ・モレーナ・クモナイ
1197	5	True	1.014	     NO DATA     	     NO DATA     	Re：End of a Dream
1201	5	True	2.026	     NO DATA     	     NO DATA     	ドドドドドンだフル!
1214	5	True	1.857	237.56635469459792	53.87629573684328	GORI × GORI × SafaRI
1215	5	True	2.013	281.670059671226	37.76197516375554	Nosferatu
1216	4	True	6.228	392.7468414916739	26.347697533666526	CUT! into the FUTURE
1216	5	True	4.047	542.5428408556883	5.855111425626208	CUT! into the FUTURE
1220	5	No_Ren	0.000	830.9448286053849	2.763069623112817	Destr0yer
1221	5	True	3.730	59.24980693635324	109.4414655942806	【双打】 Garakuta Doll Play
1223	5	True	2.880	88.1557009900378	107.94560185185185	【双打】 KAGEKIYO
1227	4	No_Ren	0.000	     NO DATA     	     NO DATA     	23時54分、陽の旅路へのプレリュード
1227	5	True	1.433	     NO DATA     	     NO DATA     	23時54分、陽の旅路へのプレリュード
1229	4	No_Ren	0.000	257.22609553885627	39.28589421115924	Chronomia
1236	4	True	1.510	778.5889606479498	0.49089212544119437	!!!チルノのパーフェクトさんすうタイム!!!
